,Vdc,Idc,Pac,Pdc
2019-08-01 19:15:00+02:00,565.0,30.0799999237,16621.0,16995.1999568905
2019-08-01 19:30:00+02:00,563.0,14.5500001907,7754.0,8191.6501073641
2019-08-01 19:45:00+02:00,569.0,11.2299995422,5944.0,6389.8697395118
2019-08-01 20:00:00+02:00,562.0,8.1199998856,4113.0,4563.439935707201
2019-08-01 20:15:00+02:00,577.0,11.6599998474,6286.0,6727.8199119498
2019-08-01 20:30:00+02:00,574.0,10.6700000763,5691.0,6124.5800437962
2019-08-01 20:45:00+02:00,552.0,5.5,2635.0,3036.0
2019-08-01 21:00:00+02:00,521.0,2.3399999142,816.0,1219.1399552982
2019-08-01 21:15:00+02:00,540.0,0.3199999928,-42.0,172.799996112
2019-08-01 21:30:00+02:00,548.0,-0.0799999982,2.0,-43.8399990136
2019-08-01 21:45:00+02:00,,,,
2019-08-01 22:00:00+02:00,,,,
2019-08-01 22:15:00+02:00,,,,
2019-08-01 22:30:00+02:00,,,,
2019-08-01 22:45:00+02:00,,,,
2019-08-01 23:00:00+02:00,,,,
2019-08-01 23:15:00+02:00,,,,
2019-08-01 23:30:00+02:00,,,,
2019-08-01 23:45:00+02:00,,,,
2019-08-02 00:00:00+02:00,,,,
2019-08-02 00:15:00+02:00,,,,
2019-08-02 00:30:00+02:00,,,,
2019-08-02 00:45:00+02:00,,,,
2019-08-02 01:00:00+02:00,,,,
2019-08-02 01:15:00+02:00,,,,
2019-08-02 01:30:00+02:00,,,,
2019-08-02 01:45:00+02:00,,,,
2019-08-02 02:00:00+02:00,,,,
2019-08-02 02:15:00+02:00,,,,
2019-08-02 02:30:00+02:00,,,,
2019-08-02 02:45:00+02:00,,,,
2019-08-02 03:00:00+02:00,,,,
2019-08-02 03:15:00+02:00,,,,
2019-08-02 03:30:00+02:00,,,,
2019-08-02 03:45:00+02:00,,,,
2019-08-02 04:00:00+02:00,,,,
2019-08-02 04:15:00+02:00,,,,
2019-08-02 04:30:00+02:00,,,,
2019-08-02 04:45:00+02:00,,,,
2019-08-02 05:00:00+02:00,,,,
2019-08-02 05:15:00+02:00,,,,
2019-08-02 05:30:00+02:00,,,,
2019-08-02 05:45:00+02:00,,,,
2019-08-02 06:00:00+02:00,,,,
2019-08-02 06:15:00+02:00,,,,
2019-08-02 06:30:00+02:00,,,,
2019-08-02 06:45:00+02:00,,,,
2019-08-02 07:00:00+02:00,510.9451743754823,0.0496233061106452,2.7440986954683324,25.35478879379155
2019-08-02 07:15:00+02:00,607.9053957125427,0.0793883369231734,3.6710318270813995,48.26059837224239
2019-08-02 07:30:00+02:00,504.9026624862431,1.8547748278908756,468.5670342530998,936.4807489145664
2019-08-02 07:45:00+02:00,568.8572425356407,3.297560641919918,1367.5107422994456,1875.8412538566217
2019-08-02 08:00:00+02:00,581.8103499232337,4.4948448403843395,2100.463645996381,2615.1472494346544
2019-08-02 08:15:00+02:00,599.7445796741423,6.625476103960612,3422.6272794666233,3973.5933811109307
2019-08-02 08:30:00+02:00,601.3618632809283,6.945948871843237,3625.497177668462,4177.028755825711
2019-08-02 08:45:00+02:00,608.8956396196384,6.885534148733931,3640.3509941395023,4192.571719616209
2019-08-02 09:00:00+02:00,603.1110719857387,7.292506246858804,3848.1378873199274,4398.191260005709
2019-08-02 09:15:00+02:00,594.2119261719412,7.9077190082818305,4154.777981125182,4698.860943537619
2019-08-02 09:30:00+02:00,590.9080524378617,9.342936439935542,4967.046669324212,5520.81637577304
2019-08-02 09:45:00+02:00,588.3757278551769,10.262938509757268,5475.033183197224,6038.463915611357
2019-08-02 10:00:00+02:00,583.216537870188,11.150468547627646,5934.649212767557,6503.137661977818
2019-08-02 10:15:00+02:00,576.8954908984508,11.794245696105811,6241.111629404254,6804.047160631902
2019-08-02 10:30:00+02:00,571.8688321255834,12.911265375956578,6823.152643550804,7383.550251811769
2019-08-02 10:45:00+02:00,566.5179012859778,13.771874288395692,7260.1964909002045,7802.013318636246
2019-08-02 11:00:00+02:00,565.3998917968278,14.63713643620066,7722.452877219857,8275.835357243259
2019-08-02 11:15:00+02:00,562.8198791221313,15.51422632369754,8152.463961842032,8731.714984176837
2019-08-02 11:30:00+02:00,560.7156637680462,16.390591166503036,8613.11426795023,9190.461205476424
2019-08-02 11:45:00+02:00,546.0,71.6900024414,38352.0,39142.7413330044
2019-08-02 12:00:00+02:00,540.0,76.0599975586,40289.0,41072.398681644
2019-08-02 12:15:00+02:00,534.0,80.3199996948,42034.0,42890.8798370232
2019-08-02 12:30:00+02:00,527.0,84.3499984741,43601.0,44452.449195850706
2019-08-02 12:45:00+02:00,524.0,88.2099990845,45353.0,46222.039520278
2019-08-02 13:00:00+02:00,518.0,91.2900009155,46428.0,47288.220474229
2019-08-02 13:15:00+02:00,514.0,94.0500030518,47390.0,48341.701568625205
2019-08-02 13:30:00+02:00,521.0,83.6699981689,42711.0,43592.0690459969
2019-08-02 13:45:00+02:00,512.0,98.9800033569,49706.0,50677.7617187328
2019-08-02 14:00:00+02:00,507.0,101.3499984741,50387.0,51384.4492263687
2019-08-02 14:15:00+02:00,502.0,105.0,51710.0,52710.0
2019-08-02 14:30:00+02:00,497.0,108.4800033569,52979.0,53914.5616683793
2019-08-02 14:45:00+02:00,494.0,110.5500030518,53656.0,54611.701507589205
2019-08-02 15:00:00+02:00,494.0,108.6800003052,52661.0,53687.9201507688
2019-08-02 15:15:00+02:00,491.0,113.4000015259,54670.0,55679.4007492169
2019-08-02 15:30:00+02:00,495.0,94.0199966431,45620.0,46539.898338334504
2019-08-02 15:45:00+02:00,521.0,69.4000015259,35506.0,36157.4007949939
2019-08-02 16:00:00+02:00,506.0,105.9000015259,52540.0,53585.4007721054
2019-08-02 16:15:00+02:00,512.0,64.5100021362,32278.0,33029.1210937344
2019-08-02 16:30:00+02:00,520.0,92.9000015259,47278.0,48308.000793467996
2019-08-02 16:45:00+02:00,514.0,53.9399986267,27179.0,27725.1592941238
2019-08-02 17:00:00+02:00,549.0,31.0200004578,16627.0,17029.9802513322
2019-08-02 17:15:00+02:00,546.0,70.25,37479.0,38356.5
2019-08-02 17:30:00+02:00,540.0,33.0400009155,17439.0,17841.600494370003
2019-08-02 17:45:00+02:00,542.0,70.5,37550.0,38211.0
2019-08-02 18:00:00+02:00,542.0,59.0200004578,31456.0,31988.840248127603
2019-08-02 18:15:00+02:00,547.0,50.9799995422,27362.0,27886.059749583397
2019-08-02 18:30:00+02:00,547.0,52.75,28295.0,28854.25
2019-08-02 18:45:00+02:00,555.0,55.3199996948,30047.0,30702.599830614003
2019-08-02 19:00:00+02:00,557.0,51.0200004578,27780.0,28418.1402549946
2019-08-02 19:15:00+02:00,560.0,39.8100013733,21745.0,22293.600769047996
2019-08-02 19:30:00+02:00,567.0,36.2900009155,20054.0,20576.430519088502
2019-08-02 19:45:00+02:00,568.0,27.5,15171.0,15620.0
2019-08-02 20:00:00+02:00,575.0,26.9400005341,14972.0,15490.5003071075
2019-08-02 20:15:00+02:00,577.0,20.9799995422,11591.0,12105.459735849401
2019-08-02 20:30:00+02:00,573.0,15.3299999237,8319.0,8784.0899562801
2019-08-02 20:45:00+02:00,569.0,9.4799995422,4959.0,5394.1197395118
2019-08-02 21:00:00+02:00,520.0,4.3200001717,1847.0,2246.400089284
2019-08-02 21:15:00+02:00,515.0,1.9299999475,578.0,993.9499729625
2019-08-02 21:30:00+02:00,512.0,0.7200000286,24.0,368.6400146432
2019-08-02 21:45:00+02:00,529.0,-0.0500000007,1.0,-26.4500003703
2019-08-02 22:00:00+02:00,,,,
2019-08-02 22:15:00+02:00,,,,
2019-08-02 22:30:00+02:00,,,,
2019-08-02 22:45:00+02:00,,,,
2019-08-02 23:00:00+02:00,,,,
2019-08-02 23:15:00+02:00,,,,
2019-08-02 23:30:00+02:00,,,,
2019-08-02 23:45:00+02:00,,,,
2019-08-03 00:00:00+02:00,,,,
2019-08-03 00:15:00+02:00,,,,
2019-08-03 00:30:00+02:00,,,,
2019-08-03 00:45:00+02:00,,,,
2019-08-03 01:00:00+02:00,,,,
2019-08-03 01:15:00+02:00,,,,
2019-08-03 01:30:00+02:00,,,,
2019-08-03 01:45:00+02:00,,,,
2019-08-03 02:00:00+02:00,,,,
2019-08-03 02:15:00+02:00,,,,
2019-08-03 02:30:00+02:00,,,,
