,Vdc,Idc,Pac,Pdc
2019-08-03 11:00:00+02:00,565.7787951487308,12.085528728155765,6271.850430746331,6837.735882551341
2019-08-03 11:15:00+02:00,562.1600491393639,12.93458111688276,6713.2826185440135,7271.3047562639
2019-08-03 11:30:00+02:00,560.9796679650503,13.746318709749772,7168.777467648657,7711.405305537187
2019-08-03 11:45:00+02:00,538.0,72.4000015259,38180.0,38951.200820934195
2019-08-03 12:00:00+02:00,530.0,77.0699996948,40013.0,40847.099838244
2019-08-03 12:15:00+02:00,526.0,80.4199981689,41465.0,42300.9190368414
2019-08-03 12:30:00+02:00,562.1015625,76.059548032909,42000.0,42753.19079234196
2019-08-03 12:45:00+02:00,571.6330275229359,74.81343547943548,42000.0,42765.83062250153
2019-08-03 13:00:00+02:00,574.2714097496706,74.54020537217818,42000.0,42806.30882211073
2019-08-03 13:15:00+02:00,573.0463576158941,74.56690730573256,42000.0,42730.29463023204
2019-08-03 13:30:00+02:00,575.7686170212764,74.0817376205088,42000.0,42653.93961629342
2019-08-03 13:45:00+02:00,576.6728971962617,74.03115344518439,42000.0,42691.75974001549
2019-08-03 14:00:00+02:00,577.367292225201,73.99564192990016,42000.0,42722.66341753201
2019-08-03 14:15:00+02:00,581.4247311827958,73.5588353460532,42000.0,42768.92606719852
2019-08-03 14:30:00+02:00,576.9057873485867,74.1292593538864,42000.0,42765.59873312142
2019-08-03 14:45:00+02:00,575.8544474393531,74.18374320628799,42000.0,42719.03845303983
2019-08-03 15:00:00+02:00,572.3854447439353,74.53870755756816,42000.0,42664.87127597678
2019-08-03 15:15:00+02:00,572.0,74.43428651824266,42000.0,42576.4118884348
2019-08-03 15:30:00+02:00,568.7516778523491,75.05839867627162,42000.0,42689.59018404002
2019-08-03 15:45:00+02:00,570.28418230563,74.80637793428406,42000.0,42660.894071499104
2019-08-03 16:00:00+02:00,569.7139037433154,74.88497490968444,42000.0,42663.011387516555
2019-08-03 16:15:00+02:00,567.711051930759,75.42670067378076,42000.0,42820.571583178564
2019-08-03 16:30:00+02:00,568.2549800796811,75.24572127171972,42000.0,42758.755842342325
2019-08-03 16:45:00+02:00,560.6666666666666,76.27547954806286,42000.0,42765.118866613906
